strategy,corrective,case_id,question,context_recall,context_precision,faithfulness,correctness,answer_relevancy,is_relevant_but_incorrect,latency_ms,estimated_cost_usd,corrective_category,corrective_attempts
dense,True,cluster-008,What does enabling AppArmor do for Pods running on Linux nodes?,1.0,1.0,1.0,1.0,1.0,False,5388.992007938214,0.0008053099999999999,correct,1
dense,True,cluster-009,What is API-initiated eviction in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6794.051791075617,0.00087648,correct,1
dense,True,cluster-010,How can I preserve the client source IP in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,6762.004068004899,0.0008576599999999999,correct,1
dense,True,cluster-011,What happens when the annotation rbac.authorization.kubernetes.io/autoupdate is set to 'false' on RBAC objects?,1.0,1.0,1.0,1.0,1.0,False,6630.487679038197,0.00062257,correct,1
dense,True,cluster-012,How can I manually upgrade CoreDNS in my Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,7602.037518052384,0.00057939,correct,1
dense,True,cluster-013,What is the purpose of the command 'kubeadm init phase upload-config all'?,1.0,1.0,1.0,1.0,1.0,False,4814.777218969539,0.00035316000000000004,correct,1
dense,True,cluster-014,What command is used to run pre-flight checks for kubeadm join?,1.0,1.0,1.0,1.0,1.0,False,3683.1112049985677,0.00028562,correct,1
dense,True,cluster-015,What does the `TracingConfiguration` provide in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6182.992271031253,0.00078384,correct,1
dense,True,cluster-016,What is the purpose of the label 'batch.kubernetes.io/job-name'?,1.0,1.0,1.0,1.0,1.0,False,5593.712543952279,0.0004008,correct,1
dense,True,cluster-017,What command can I use to see the changes that would be applied to static pod manifests during a kubeadm upgrade?,1.0,1.0,1.0,1.0,1.0,False,5941.102631040849,0.00039335,correct,1
dense,True,networking-001,"What is the difference between ClusterIP, NodePort, and LoadBalancer services?",1.0,1.0,1.0,1.0,1.0,False,7542.604198912159,0.00081182,correct,1
dense,True,networking-002,How does Kubernetes DNS work for services?,1.0,1.0,1.0,0.85,1.0,False,6514.921988011338,0.00095581,correct,1
dense,True,networking-003,What is an Ingress and how does it differ from a Service?,0.0,1.0,1.0,0.9,1.0,False,6720.711590023711,0.0006416799999999999,correct,1
dense,True,networking-004,How do Network Policies restrict traffic between pods?,0.0,1.0,1.0,0.9,1.0,False,6159.182049916126,0.00070473,correct,1
dense,True,networking-005,What is a headless service in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,7164.049006067216,0.00064368,correct,1
dense,True,networking-006,How do pods communicate with each other across nodes in Kubernetes?,0.0,0.5,1.0,0.0,0.0,False,5706.768581061624,0.00038873999999999994,correct,1
dense,True,networking-007,What are the steps in the request flow when using a Gateway implemented as a reverse proxy?,1.0,1.0,1.0,1.0,1.0,False,11491.004877025262,0.00082131,correct,1
dense,True,networking-008,What is the purpose of the `appProtocol` field in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,5631.759182084352,0.0006904699999999999,correct,1
dense,True,networking-009,What is a Resource backend in the context of an Ingress object?,1.0,1.0,1.0,0.9,1.0,False,2661.2707279855385,0.00056848,correct,1
dense,True,networking-010,What IP address management (IPAM) options are supported on Windows?,1.0,1.0,1.0,1.0,1.0,False,4301.859639002942,0.00033313,correct,1
dense,True,networking-011,What happens to a pod affected by a NetworkPolicy if it is created before the network plugin has handled the NetworkPolicy?,1.0,1.0,1.0,1.0,1.0,False,5833.250121911988,0.00073008,correct,1
dense,True,networking-012,What are the required fields for an Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,5225.821177009493,0.00079567,correct,1
dense,True,networking-013,What are some limitations of the NetworkPolicy API in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6670.1093330048025,0.00087414,correct,1
dense,True,networking-014,What is a Service in Kubernetes and how can it be defined?,1.0,1.0,1.0,1.0,1.0,False,8381.539386929944,0.0009800599999999998,correct,1
dense,True,networking-015,Who typically creates and manages EndpointSlice objects in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3278.647842933424,0.0005837199999999999,correct,1
dense,True,networking-016,What are some strategies to mitigate overloaded endpoints when using the PreferClose heuristic in traffic distribution?,1.0,1.0,1.0,1.0,1.0,False,5838.216461008415,0.0008606099999999999,correct,1
dense,True,networking-017,What does the `.spec.trafficDistribution` field do in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,3685.961758950725,0.00045917,correct,1
dense,True,networking-018,What was the method for specifying Ingress classes before Kubernetes 1.18?,1.0,1.0,1.0,1.0,1.0,False,3717.3593399347737,0.00061022,correct,1
dense,True,networking-019,When is the topology-aware routing feature not recommended?,1.0,1.0,1.0,1.0,1.0,False,5751.435871003196,0.0003074,correct,1
dense,True,networking-020,How are Gateway API resources implemented in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4865.524842054583,0.00054558,correct,1
dense,True,rbac-001,How do I configure RBAC in Kubernetes?,1.0,1.0,0.0,0.0,0.0,False,3994.163639959879,0.00027738,correct,1
dense,True,rbac-002,What issues might arise when upgrading from ABAC to RBAC in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5726.794906076975,0.0005607,correct,1
dense,True,rbac-003,What roles are associated with the built-in controllers in Kubernetes when the controller manager is not started with the `--use-service-account-credentials` flag?,1.0,1.0,1.0,1.0,1.0,False,15087.989649968222,0.0011706,correct,1
dense,True,rbac-004,What permissions are required for a user to create or update a role binding in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5535.66429100465,0.00079579,correct,1
dense,True,rbac-005,What are the three critical areas of the Runtime phase in cloud-native information security?,1.0,1.0,1.0,1.0,1.0,False,3651.4953470323235,0.00034051999999999997,correct,1
dense,True,rbac-006,What happens if an expression in a validating admission policy grows too complicated?,1.0,0.0,1.0,0.0,0.0,False,5632.5920899398625,0.00035411,ambiguous,2
dense,True,rbac-007,What is a virtual control plane in the context of Kubernetes multi-tenancy?,1.0,1.0,1.0,0.9,1.0,False,6693.794235005043,0.00081542,correct,1
dense,True,rbac-008,How can I write a policy to allow any authenticated user to perform an action?,1.0,1.0,1.0,1.0,1.0,False,2491.3819669745862,0.00043652,correct,1
dense,True,rbac-009,How can I restrict a Kubernetes workload from running as the root user?,1.0,1.0,1.0,1.0,1.0,False,7166.872279020026,0.0007325799999999999,correct,1
dense,True,rbac-010,What does Kubernetes include to help manage information security?,1.0,1.0,1.0,1.0,1.0,False,4146.146866027266,0.0004703,correct,1
dense,True,rbac-011,What does the ServiceAccount admission controller do when a Pod is created without a specified serviceAccountName?,1.0,1.0,1.0,0.75,1.0,False,5059.003996080719,0.0006691,correct,1
dense,True,rbac-012,How does Kubernetes authorization relate to existing access control systems?,1.0,1.0,1.0,1.0,1.0,False,8063.329527969472,0.00067057,correct,1
dense,True,scheduling-001,How do I set CPU and memory resource limits on a Kubernetes container?,1.0,1.0,1.0,0.75,1.0,False,8300.610100035556,0.0008575299999999999,correct,1
dense,True,scheduling-002,What is the difference between a liveness probe and a readiness probe?,0.0,1.0,1.0,1.0,1.0,False,5681.878261966631,0.00061363,correct,1
dense,True,scheduling-003,How do taints and tolerations control pod scheduling in Kubernetes?,0.0,1.0,1.0,0.9,1.0,False,10455.692701973021,0.00062263,correct,1
dense,True,scheduling-004,What is the Horizontal Pod Autoscaler and how does it work?,1.0,1.0,1.0,0.85,1.0,False,4296.080628992058,0.00057011,correct,1
dense,True,scheduling-005,What is node affinity and how does it differ from nodeSelector?,1.0,1.0,1.0,0.9,1.0,False,5020.393493003212,0.00055016,correct,1
dense,True,scheduling-006,What happens when a node experiences an out of memory (OOM) event before the kubelet can reclaim memory?,1.0,1.0,1.0,1.0,1.0,False,6249.5464669773355,0.00098639,correct,1
dense,True,scheduling-007,What is an example of a PriorityClass definition in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,2456.1556100379676,0.00033518999999999997,correct,1
dense,True,scheduling-008,What are the known limitations of topology spread constraints in Kubernetes?,1.0,0.0,0.0,0.0,0.0,False,3893.307555001229,0.0007358399999999999,ambiguous,1
dense,True,scheduling-009,What is the role of kube-scheduler in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6189.53379697632,0.00077002,correct,1
dense,True,scheduling-010,How can I discover dynamic resources of running Pods in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4542.195434099995,0.00064014,correct,1
dense,True,scheduling-011,How should the kubelet be configured to avoid scheduling pods that will trigger eviction due to memory pressure?,1.0,1.0,1.0,1.0,1.0,False,5652.309876983054,0.0007710999999999999,correct,1
dense,True,scheduling-012,What kubelet garbage collection features have been deprecated and why?,1.0,1.0,1.0,1.0,1.0,False,5220.57959495578,0.00047528999999999996,correct,1
dense,True,scheduling-013,How can I configure a minimum reclaim amount for resources in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6759.3940269434825,0.0006521599999999999,correct,1
dense,True,scheduling-014,What actions can a permit plugin take at the end of the scheduling cycle for a Pod?,1.0,1.0,1.0,1.0,1.0,False,11209.646434988827,0.00058731,correct,1
dense,True,scheduling-015,How can I ensure that my pod is placed into zone B instead of zone C in a Kubernetes cluster?,1.0,0.75,1.0,0.9,1.0,False,7630.398761015385,0.0008903699999999999,correct,1
dense,True,scheduling-016,What do topology spread constraints rely on to identify the topology domain(s) of nodes?,1.0,1.0,1.0,1.0,1.0,False,3279.593427083455,0.0006210399999999999,correct,1
dense,True,scheduling-017,What is an example configuration for setting percentageOfNodesToScore in KubeSchedulerConfiguration?,1.0,1.0,1.0,1.0,1.0,False,3075.452527962625,0.00040010999999999996,correct,1
dense,True,scheduling-018,What feature allows you to control a Pod's scheduling readiness?,1.0,1.0,1.0,1.0,1.0,False,4700.711432029493,0.00062649,correct,1
dense,True,storage-001,What is the difference between a PersistentVolume and a PersistentVolumeClaim?,0.0,0.5,0.0,0.0,0.0,False,1743.4606819879264,0.00028333,correct,1
dense,True,storage-002,What is a StorageClass in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,3890.5199320288375,0.00050251,correct,1
dense,True,storage-003,How do ConfigMaps differ from Secrets in Kubernetes?,1.0,0.75,1.0,0.9,1.0,False,7577.371331048198,0.0009655999999999999,correct,1
dense,True,storage-004,How do you mount a Secret into a Pod as a file?,0.0,0.8,1.0,0.9,1.0,False,6352.874296018854,0.0009610099999999999,correct,1
dense,True,storage-005,What access modes do PersistentVolumes support?,1.0,0.5,0.0,0.0,0.0,False,2250.0988200772554,0.00018286000000000002,correct,1
dense,True,storage-006,What determines which CSI volume plugin is used for provisioning VolumeSnapshots in a volume snapshot class?,1.0,1.0,1.0,1.0,1.0,False,2662.1378529816866,0.00041438,correct,1
dense,True,storage-007,What is the HTTP request format to get the status of a PersistentVolumeClaim?,1.0,1.0,1.0,1.0,1.0,False,4808.184391004033,0.0008073199999999999,correct,1
dense,True,storage-008,What happens if I specify mount options in a StorageClass but the volume plugin does not support them?,1.0,1.0,1.0,1.0,1.0,False,3078.765526995994,0.00045265,correct,1
dense,True,storage-009,What is the HTTP request method and endpoint for partially updating a StorageClass in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5526.767968083732,0.00072649,correct,1
dense,True,storage-010,What are the effects of using the 'WaitForFirstConsumer' volume binding mode?,1.0,1.0,1.0,1.0,1.0,False,7493.231980944984,0.0009570399999999999,correct,1
dense,True,storage-011,What does the CSINode object hold information about?,1.0,1.0,1.0,1.0,1.0,False,3404.2716580443084,0.00046537,correct,1
dense,True,storage-012,How can I select ClusterTrustBundles when using the clusterTrustBundle projected volume source?,1.0,1.0,1.0,1.0,1.0,False,5888.813282013871,0.00101976,correct,1
dense,True,storage-013,What is the role of the `StorageClass` API object in dynamic volume provisioning?,1.0,1.0,1.0,1.0,1.0,False,4618.893848033622,0.0006817899999999999,correct,1
dense,True,unanswerable-001,How can I configure AWS EKS to automatically scale my managed node groups based on specific CloudWatch metrics?,1.0,0.0,0.0,1.0,0.0,False,2871.3218279881403,0.00049962,correct,1
dense,True,unanswerable-002,How can I customize the resource requests and limits for individual components within an Istio service mesh when using the IstioOperator custom resource?,1.0,0.5,0.0,1.0,0.0,False,2976.3574320822954,0.00048759,correct,1
dense,True,unanswerable-003,What proprietary options does the Calico CNI plugin offer for integrating with AWS VPC CNI for enhanced network policies?,1.0,0.0,1.0,1.0,0.0,False,6536.9785889051855,0.00046942999999999996,incorrect,2
dense,True,unanswerable-004,What is the expected release date for Kubernetes v1.33 and what are the SLA guarantees associated with that version?,1.0,0.0,1.0,1.0,0.0,False,5222.791819018312,0.00051998,incorrect,2
dense,True,unanswerable-005,How can I configure IAM roles for service accounts in AWS EKS to limit permissions for a specific pod running in a managed node group?,1.0,0.5,0.0,1.0,0.0,False,2050.1412249868736,0.00052719,correct,1
dense,True,unanswerable-006,How does Argo CD handle secret management for GitOps workflows when deploying applications in Kubernetes?,1.0,0.0,1.0,1.0,0.0,False,3582.542481017299,0.00052611,correct,1
dense,True,unanswerable-007,How can I use the 'kubectl manage-resources' subcommand to optimize resource allocation in my cluster?,1.0,0.0,1.0,1.0,0.0,False,2773.4596859663725,0.00027535,ambiguous,1
dense,True,unanswerable-008,What are the specific configuration options provided by the Calico CNI plugin for enabling eBPF-based networking features in Kubernetes v1.32?,1.0,0.0,1.0,1.0,0.0,False,5927.537951967679,0.00055355,incorrect,2
dense,True,unanswerable-009,What are the specific release dates for the Kubernetes v1.32 upgrade compared to the previous v1.31 version?,1.0,0.0,1.0,1.0,0.0,False,5640.527790063061,0.0005381299999999999,correct,2
dense,True,unanswerable-010,How can I configure auto-scaling for managed node groups in AWS EKS based on custom metrics?,1.0,0.0,1.0,1.0,0.0,False,4603.8411990739405,0.00044515,correct,1
dense,True,unanswerable-011,How can I customize the Prometheus Operator's alerting rules for specific applications without modifying the default configuration in Kubernetes?,1.0,0.0,1.0,1.0,0.0,False,3172.0227209152654,0.00027479,ambiguous,1
dense,True,unanswerable-012,How do I use the 'kubectl manage-policies' command to apply network policies in my Kubernetes cluster?,1.0,0.0,1.0,1.0,0.0,False,3892.9212550865486,0.00018192,ambiguous,1
dense,True,unanswerable-013,What proprietary options does the Calico CNI plugin provide for enabling eBPF-based networking enhancements in Kubernetes v1.32?,1.0,0.0,1.0,1.0,0.0,False,5315.045950002968,0.0004936399999999999,incorrect,2
